station,wavelength,measured_reflectance_percent
C6038000,490,0.052920999999999996
C6038000,509,0.054063
C6038000,532,0.055456000000000005
C6038000,556,NA
C6038000,559,0.04761
C6038000,590,NA
C6038000,619,0.012670999999999998
C6038000,665,0.0076500000000000005
C6038000,683,0.008022
C6038000,705,0.004621
C6038000,779,NA
C6038000,866,NA
C6039000,411,0.017178
C6039000,443,0.020946
C6039000,456,0.02742
C6039000,490,0.036732999999999995
C6039000,509,0.036964000000000004
C6039000,532,0.03664
C6039000,556,NA
C6039000,559,0.031862
C6039000,590,NA
C6039000,619,0.008248
C6039000,665,0.005119
C6039000,683,0.0056240000000000005
C6039000,705,0.003031
C6039000,779,5.61e-4
C6039000,866,2.1700000000000002e-4
C6040000,411,0.017041
C6040000,443,0.020146999999999998
C6040000,456,0.025965
C6040000,490,0.03428
C6040000,509,0.035704
C6040000,532,0.037248
C6040000,556,NA
C6040000,559,0.033221
C6040000,590,NA
C6040000,619,0.010454000000000001
C6040000,665,0.0074399999999999996
C6040000,683,0.008101
C6040000,705,0.003418
C6040000,779,NA
C6040000,866,NA
C6041000,411,0.016003
C6041000,443,0.018774
C6041000,456,0.024613
C6041000,490,0.032279
C6041000,509,0.03472
C6041000,532,0.03517
C6041000,556,NA
C6041000,559,0.030663
C6041000,590,NA
C6041000,619,0.008043
C6041000,665,0.004932000000000001
C6041000,683,0.006082
C6041000,705,0.003116
C6041000,779,NA
C6041000,866,NA
C6042000,411,0.017504
C6042000,443,0.021842
C6042000,456,0.028485999999999997
C6042000,490,0.040752
C6042000,509,0.048191
C6042000,532,0.057173999999999996
C6042000,556,NA
C6042000,559,0.063068
C6042000,590,NA
C6042000,619,0.020949
C6042000,665,0.01234
C6042000,683,0.013766
C6042000,705,0.008372000000000001
C6042000,779,NA
C6042000,866,NA
C6043000,411,0.021581000000000003
C6043000,443,0.025377999999999998
C6043000,456,0.033234
C6043000,490,0.043031
C6043000,509,0.048475000000000004
C6043000,532,0.05371000000000001
C6043000,556,NA
C6043000,559,0.04904
C6043000,590,NA
C6043000,619,0.013654999999999999
C6043000,665,0.009179
C6043000,683,0.012206
C6043000,705,0.005594
C6043000,779,NA
C6043000,866,2.46e-4
C6044000,411,0.026431
C6044000,443,0.032719
C6044000,456,0.043496
C6044000,490,0.060065
C6044000,509,0.068917
C6044000,532,0.078445
C6044000,556,NA
C6044000,559,0.07656
C6044000,590,NA
C6044000,619,0.020701999999999998
C6044000,665,0.0131
C6044000,683,0.015568
C6044000,705,0.007992
C6044000,779,NA
C6044000,866,NA
C6045000,411,0.032243
C6045000,443,0.045292000000000006
C6045000,456,0.061258999999999994
C6045000,490,0.08722899999999999
C6045000,509,0.084244
C6045000,532,0.087258
C6045000,556,NA
C6045000,559,0.079194
C6045000,590,NA
C6045000,619,0.025772
C6045000,665,0.016866000000000003
C6045000,683,0.017528
C6045000,705,0.010085
C6045000,779,0.001458
C6045000,866,3.87e-4
C6046000,411,0.022248
C6046000,443,0.027471000000000002
C6046000,456,0.035511
C6046000,490,0.047270000000000006
C6046000,509,0.044517
C6046000,532,0.043292000000000004
C6046000,556,NA
C6046000,559,0.034996
C6046000,590,NA
C6046000,619,0.008733
C6046000,665,0.005575
C6046000,683,0.006605
C6046000,705,0.003241
C6046000,779,NA
C6046000,866,NA
C6047000,411,0.01701
C6047000,443,0.019545
C6047000,456,0.025858
C6047000,490,0.034966
C6047000,509,0.040531
C6047000,532,0.044509
C6047000,556,NA
C6047000,559,0.040372000000000005
C6047000,590,NA
C6047000,619,0.010308
C6047000,665,0.0063880000000000004
C6047000,683,0.009223
C6047000,705,0.0042380000000000004
C6047000,779,NA
C6047000,866,NA
C6048000,411,0.022241
C6048000,443,0.028769
C6048000,456,0.039076
C6048000,490,0.051523000000000006
C6048000,509,0.047291
C6048000,532,0.047766
C6048000,556,NA
C6048000,559,0.040984
C6048000,590,NA
C6048000,619,0.011397
C6048000,665,0.008211000000000001
C6048000,683,0.00892
C6048000,705,0.004699
C6048000,779,NA
C6048000,866,NA
C6049000,411,0.033846
C6049000,443,0.045483
C6049000,456,0.061103
C6049000,490,0.086676
C6049000,509,0.09561
C6049000,532,0.104885
C6049000,556,NA
C6049000,559,0.104432
C6049000,590,NA
C6049000,619,0.045766999999999995
C6049000,665,0.028494000000000002
C6049000,683,0.027881
C6049000,705,0.015581000000000001
C6049000,779,NA
C6049000,866,NA
C6050000,411,0.023808
C6050000,443,0.027700999999999996
C6050000,456,0.037795
C6050000,490,0.052488
C6050000,509,0.061620999999999995
C6050000,532,0.07419400000000001
C6050000,556,NA
C6050000,559,0.072854
C6050000,590,NA
C6050000,619,0.022692999999999998
C6050000,665,0.014400999999999999
C6050000,683,0.01899
C6050000,705,0.008574
C6050000,779,NA
C6050000,866,NA
C6051000,411,0.037229
C6051000,443,0.054221000000000005
C6051000,456,0.073325
C6051000,490,0.106079
C6051000,509,0.099908
C6051000,532,0.10545199999999999
C6051000,556,NA
C6051000,559,0.097986
C6051000,590,NA
C6051000,619,0.032232
C6051000,665,0.022000000000000002
C6051000,683,0.022566000000000003
C6051000,705,0.012399
C6051000,779,0.0016950000000000001
C6051000,866,4.3700000000000005e-4
C6052000,411,0.021526
C6052000,443,0.024361
C6052000,456,0.032001
C6052000,490,0.042622999999999994
C6052000,509,0.052039999999999996
C6052000,532,0.054942000000000005
C6052000,556,NA
C6052000,559,0.048641
C6052000,590,NA
C6052000,619,0.012423
C6052000,665,0.008227
C6052000,683,0.011348
C6052000,705,0.005332
C6052000,779,NA
C6052000,866,NA
C6053000,411,0.020555
C6053000,443,0.026119
C6053000,456,0.034626000000000004
C6053000,490,0.047115
C6053000,509,0.048305
C6053000,532,0.047991
C6053000,556,NA
C6053000,559,0.042759
C6053000,590,NA
C6053000,619,0.011702999999999998
C6053000,665,0.0075509999999999996
C6053000,683,0.008581
C6053000,705,0.004218
C6053000,779,8.14e-4
C6053000,866,NA
C6054000,411,0.037635
C6054000,443,0.051977999999999996
C6054000,456,0.070048
C6054000,490,0.104497
C6054000,509,0.117228
C6054000,532,0.131509
C6054000,556,NA
C6054000,559,0.140704
C6054000,590,NA
C6054000,619,0.094818
C6054000,665,0.070718
C6054000,683,0.071428
C6054000,705,0.052474
C6054000,779,0.002687
C6054000,866,NA
C6055000,411,0.022686
C6055000,443,0.035067
C6055000,456,0.046962000000000004
C6055000,490,0.066117
C6055000,509,0.06916
C6055000,532,0.08165800000000001
C6055000,556,NA
C6055000,559,0.092186
C6055000,590,NA
C6055000,619,0.056617
C6055000,665,0.04154
C6055000,683,0.039546
C6055000,705,0.026196999999999998
C6055000,779,0.0031030000000000003
C6055000,866,NA
C6056000,411,0.022525
C6056000,443,0.03329
C6056000,456,0.045369
C6056000,490,0.071972
C6056000,509,0.077665
C6056000,532,0.096638
C6056000,556,NA
C6056000,559,0.105272
C6056000,590,NA
C6056000,619,0.062607
C6056000,665,0.043112000000000004
C6056000,683,0.040765
C6056000,705,0.027061
C6056000,779,NA
C6056000,866,NA
C6057000,411,0.030431
C6057000,443,0.042442
C6057000,456,0.060095
C6057000,490,0.09946999999999999
C6057000,509,0.113866
C6057000,532,0.134216
C6057000,556,NA
C6057000,559,0.124793
C6057000,590,NA
C6057000,619,0.087429
C6057000,665,0.061055
C6057000,683,0.05975
C6057000,705,0.037772
C6057000,779,0.006817999999999999
C6057000,866,NA
C6058000,411,0.012143999999999999
C6058000,443,0.014991
C6058000,456,0.020036
C6058000,490,0.028763
C6058000,509,0.031644
C6058000,532,0.036053
C6058000,556,NA
C6058000,559,0.037649
C6058000,590,NA
C6058000,619,0.013653
C6058000,665,0.008723999999999999
C6058000,683,0.012718
C6058000,705,0.006247
C6058000,779,NA
C6058000,866,NA
C6059000,411,0.013092999999999999
C6059000,443,0.01686
C6059000,456,0.022999000000000002
C6059000,490,0.033002
C6059000,509,0.037767
C6059000,532,0.046931
C6059000,556,NA
C6059000,559,0.052981999999999994
C6059000,590,NA
C6059000,619,0.022890999999999998
C6059000,665,0.015005
C6059000,683,0.019365
C6059000,705,0.010315000000000001
C6059000,779,0.00151
C6059000,866,3.39e-4
C6060000,411,0.035817
C6060000,443,0.06982000000000001
C6060000,456,0.087385
C6060000,490,0.12732100000000002
C6060000,509,0.15064
C6060000,532,0.186204
C6060000,556,NA
C6060000,559,0.29067
C6060000,590,NA
C6060000,619,0.170469
C6060000,665,0.144867
C6060000,683,0.209229
C6060000,705,0.099309
C6060000,779,NA
C6060000,866,NA
C6061000,411,0.021668
C6061000,443,0.027712
C6061000,456,0.040057
C6061000,490,0.067595
C6061000,509,0.08766600000000001
C6061000,532,0.092737
C6061000,556,NA
C6061000,559,0.103965
C6061000,590,NA
C6061000,619,0.098009
C6061000,665,0.077944
C6061000,683,0.08286099999999999
C6061000,705,0.069643
C6061000,779,0.017529
C6061000,866,0.007437
C6062000,411,0.024124
C6062000,443,0.033352
C6062000,456,0.046856
C6062000,490,0.072731
C6062000,509,0.083543
C6062000,532,0.100006
C6062000,556,NA
C6062000,559,0.114277
C6062000,590,NA
C6062000,619,0.09048600000000001
C6062000,665,0.069783
C6062000,683,0.06999799999999999
C6062000,705,0.053498000000000004
C6062000,779,0.012105
C6062000,866,0.004988
C6063000,411,0.022875999999999997
C6063000,443,0.035142
C6063000,456,0.048449
C6063000,490,0.07452600000000001
C6063000,509,0.081786
C6063000,532,0.097061
C6063000,556,NA
C6063000,559,0.10971
C6063000,590,NA
C6063000,619,0.067556
C6063000,665,0.048644999999999994
C6063000,683,0.049040999999999994
C6063000,705,0.031280999999999996
C6063000,779,NA
C6063000,866,NA
C6064000,411,0.022091
C6064000,443,0.031212
C6064000,456,0.044787
C6064000,490,0.071194
C6064000,509,0.08098000000000001
C6064000,532,0.095227
C6064000,556,NA
C6064000,559,0.10570299999999999
C6064000,590,NA
C6064000,619,0.059363
C6064000,665,0.038398
C6064000,683,0.039422
C6064000,705,0.024863
C6064000,779,0.004087
C6064000,866,0.001139
C6065000,411,0.018167
C6065000,443,0.024325
C6065000,456,0.033461
C6065000,490,0.051813000000000005
C6065000,509,0.058321
C6065000,532,0.072205
C6065000,556,NA
C6065000,559,0.083698
C6065000,590,NA
C6065000,619,0.047412
C6065000,665,0.030874000000000002
C6065000,683,0.03154
C6065000,705,0.021985
C6065000,779,NA
C6065000,866,NA
C6066000,411,0.012723
C6066000,443,0.015524
C6066000,456,0.021406
C6066000,490,0.032136
C6066000,509,0.039429
C6066000,532,0.047249
C6066000,556,NA
C6066000,559,0.05075
C6066000,590,NA
C6066000,619,0.022827
C6066000,665,0.013731
C6066000,683,0.017013
C6066000,705,0.010405
C6066000,779,NA
C6066000,866,NA
C6067000,411,0.013157
C6067000,443,0.015201
C6067000,456,0.020963
C6067000,490,0.029495
C6067000,509,0.037598
C6067000,532,0.048316
C6067000,556,NA
C6067000,559,0.053226
C6067000,590,NA
C6067000,619,0.023813
C6067000,665,0.01517
C6067000,683,0.020031
C6067000,705,0.012518
C6067000,779,NA
C6067000,866,NA
C6068000,411,0.014240999999999998
C6068000,443,0.016485
C6068000,456,0.021755
C6068000,490,0.030678999999999998
C6068000,509,0.035086
C6068000,532,0.040073
C6068000,556,NA
C6068000,559,0.041311
C6068000,590,NA
C6068000,619,0.013117
C6068000,665,0.008162
C6068000,683,0.009956
C6068000,705,0.005344
C6068000,779,NA
C6068000,866,NA
C6069000,411,0.040741
C6069000,443,0.046526
C6069000,456,0.060594
C6069000,490,0.080324
C6069000,509,0.08226800000000001
C6069000,532,0.08776500000000001
C6069000,556,NA
C6069000,559,0.08296300000000001
C6069000,590,NA
C6069000,619,0.02644
C6069000,665,0.016
C6069000,683,0.016274
C6069000,705,0.008701
C6069000,779,NA
C6069000,866,NA
C6070000,411,0.017825
C6070000,443,0.025762999999999998
C6070000,456,0.037016
C6070000,490,0.057667
C6070000,509,0.06958700000000001
C6070000,532,0.083278
C6070000,556,NA
C6070000,559,0.09373100000000001
C6070000,590,NA
C6070000,619,0.058759
C6070000,665,0.037096
C6070000,683,0.038619
C6070000,705,0.02732
C6070000,779,0.00481
C6070000,866,NA
C6071000,411,0.032436
C6071000,443,0.048368
C6071000,456,0.071833
C6071000,490,0.11487299999999999
C6071000,509,0.14645
C6071000,532,0.151938
C6071000,556,NA
C6071000,559,0.168157
C6071000,590,NA
C6071000,619,0.142691
C6071000,665,0.11238899999999999
C6071000,683,0.116423
C6071000,705,0.08935900000000001
C6071000,779,NA
C6071000,866,0.005745
C6072000,411,0.023186
C6072000,443,0.034429
C6072000,456,0.048827999999999996
C6072000,490,0.076916
C6072000,509,NA
C6072000,532,0.127349
C6072000,556,NA
C6072000,559,0.12199199999999999
C6072000,590,NA
C6072000,619,0.07423
C6072000,665,0.058156
C6072000,683,0.052398
C6072000,705,0.034430999999999996
C6072000,779,0.007045
C6072000,866,0.002184
C6073000,411,0.038953
C6073000,443,0.055666
C6073000,456,0.079814
C6073000,490,0.13508699999999998
C6073000,509,0.154833
C6073000,532,0.186445
C6073000,556,NA
C6073000,559,0.209766
C6073000,590,NA
C6073000,619,0.172537
C6073000,665,0.126906
C6073000,683,0.13126200000000002
C6073000,705,0.098665
C6073000,779,NA
C6073000,866,NA
C6074000,411,0.018831
C6074000,443,0.023568
C6074000,456,0.031809
C6074000,490,0.047484
C6074000,509,0.054902
C6074000,532,0.062897
C6074000,556,NA
C6074000,559,0.068467
C6074000,590,NA
C6074000,619,0.033892000000000005
C6074000,665,0.021371
C6074000,683,0.023585
C6074000,705,0.015204
C6074000,779,0.002275
C6074000,866,NA
C6075000,411,0.013842
C6075000,443,0.017396000000000002
C6075000,456,0.024723000000000002
C6075000,490,0.03848
C6075000,509,0.040422
C6075000,532,0.046890999999999995
C6075000,556,NA
C6075000,559,0.05588
C6075000,590,NA
C6075000,619,0.0235
C6075000,665,0.015835
C6075000,683,0.017665
C6075000,705,0.010058000000000001
C6075000,779,8.41e-4
C6075000,866,1.21e-4
C6076000,411,0.015406999999999999
C6076000,443,0.017835
C6076000,456,0.024712
C6076000,490,0.03615
C6076000,509,0.047758
C6076000,532,0.054946999999999996
C6076000,556,NA
C6076000,559,0.057201
C6076000,590,NA
C6076000,619,0.026779
C6076000,665,0.014525
C6076000,683,0.017444
C6076000,705,0.012388
C6076000,779,NA
C6076000,866,NA
C6077000,411,0.012557
C6077000,443,0.015652
C6077000,456,0.021539000000000003
C6077000,490,0.030689
C6077000,509,0.034581
C6077000,532,0.038290000000000005
C6077000,556,NA
C6077000,559,0.040008
C6077000,590,NA
C6077000,619,0.015801
C6077000,665,0.009768
C6077000,683,0.011975
C6077000,705,0.007466
C6077000,779,NA
C6077000,866,NA
C6078000,411,0.050374
C6078000,443,0.061856999999999995
C6078000,456,0.081564
C6078000,490,0.114331
C6078000,509,0.110817
C6078000,532,0.124399
C6078000,556,NA
C6078000,559,0.11679199999999999
C6078000,590,NA
C6078000,619,0.044067999999999996
C6078000,665,0.027752
C6078000,683,0.027431999999999998
C6078000,705,0.014523
C6078000,779,NA
C6078000,866,NA
C6079000,411,0.007889
C6079000,443,0.01065
C6079000,456,0.016122
C6079000,490,0.031811
C6079000,509,0.045843999999999996
C6079000,532,0.061273
C6079000,556,NA
C6079000,559,0.07818
C6079000,590,NA
C6079000,619,0.083831
C6079000,665,0.076856
C6079000,683,0.078667
C6079000,705,0.068786
C6079000,779,0.030437
C6079000,866,0.012017
C6080000,411,0.029752999999999998
C6080000,443,0.041031000000000005
C6080000,456,0.05907199999999999
C6080000,490,0.092599
C6080000,509,0.101675
C6080000,532,0.11654400000000001
C6080000,556,NA
C6080000,559,0.13144999999999998
C6080000,590,NA
C6080000,619,0.081298
C6080000,665,0.05768500000000001
C6080000,683,0.057373
C6080000,705,0.03543
C6080000,779,0.0070550000000000005
C6080000,866,0.0017599999999999998
C6081000,411,0.025755
C6081000,443,0.036783
C6081000,456,0.051481000000000006
C6081000,490,0.078737
C6081000,509,0.089024
C6081000,532,0.103158
C6081000,556,NA
C6081000,559,0.112366
C6081000,590,NA
C6081000,619,0.057117
C6081000,665,0.035213999999999995
C6081000,683,0.03592
C6081000,705,0.021949
C6081000,779,NA
C6081000,866,NA
C6082000,411,0.015657
C6082000,443,0.019699
C6082000,456,0.027201
C6082000,490,0.040742
C6082000,509,0.051021000000000004
C6082000,532,0.063874
C6082000,556,NA
C6082000,559,0.070808
C6082000,590,NA
C6082000,619,0.034207
C6082000,665,0.020057000000000002
C6082000,683,0.022963
C6082000,705,0.016381
C6082000,779,NA
C6082000,866,NA
C6083000,411,0.014699
C6083000,443,0.017546
C6083000,456,0.024065
C6083000,490,0.035394999999999996
C6083000,509,0.046584
C6083000,532,0.058071000000000005
C6083000,556,NA
C6083000,559,0.066919
C6083000,590,NA
C6083000,619,0.032407
C6083000,665,0.019413
C6083000,683,0.022445
C6083000,705,0.016491
C6083000,779,NA
C6083000,866,NA
C6084000,411,0.00825
C6084000,443,0.013918999999999999
C6084000,456,0.016671000000000002
C6084000,490,0.02426
C6084000,509,0.028387
C6084000,532,0.036043
C6084000,556,NA
C6084000,559,0.043361000000000004
C6084000,590,NA
C6084000,619,0.019686
C6084000,665,0.012175
C6084000,683,0.014334
C6084000,705,0.010509
C6084000,779,NA
C6084000,866,NA
C6085000,411,0.027862
C6085000,443,0.038039
C6085000,456,0.053288
C6085000,490,0.08677
C6085000,509,0.110515
C6085000,532,0.130503
C6085000,556,NA
C6085000,559,0.136154
C6085000,590,NA
C6085000,619,0.12204000000000001
C6085000,665,0.085548
C6085000,683,0.09001899999999999
C6085000,705,0.071061
C6085000,779,NA
C6085000,866,0.00524
C6086000,411,0.02658
C6086000,443,0.037877
C6086000,456,0.052848
C6086000,490,0.084978
C6086000,509,0.092299
C6086000,532,0.109975
C6086000,556,NA
C6086000,559,0.11999800000000001
C6086000,590,NA
C6086000,619,0.075777
C6086000,665,0.052163
C6086000,683,0.051997999999999996
C6086000,705,0.032945
C6086000,779,NA
C6086000,866,NA
C6087000,411,0.038285
C6087000,443,0.052755
C6087000,456,0.069906
C6087000,490,0.103489
C6087000,509,0.11028
C6087000,532,0.12287100000000001
C6087000,556,NA
C6087000,559,0.13023400000000002
C6087000,590,NA
C6087000,619,0.076483
C6087000,665,0.06006
C6087000,683,0.059824
C6087000,705,0.038113
C6087000,779,NA
C6087000,866,NA
C6088000,411,0.033783
C6088000,443,0.05691499999999999
C6088000,456,0.06425600000000001
C6088000,490,0.091493
C6088000,509,0.097264
C6088000,532,0.11248
C6088000,556,NA
C6088000,559,0.114901
C6088000,590,NA
C6088000,619,0.072031
C6088000,665,0.054218999999999996
C6088000,683,0.053701
C6088000,705,0.031367
C6088000,779,0.007300999999999999
C6088000,866,0.005277
C6089000,411,0.028148
C6089000,443,0.040699
C6089000,456,0.055281000000000004
C6089000,490,0.082798
C6089000,509,0.101741
C6089000,532,0.10631700000000001
C6089000,556,NA
C6089000,559,0.10149
C6089000,590,NA
C6089000,619,0.050177
C6089000,665,0.030545
C6089000,683,0.030638000000000002
C6089000,705,0.017348
C6089000,779,NA
C6089000,866,NA
C6090000,411,0.021509999999999998
C6090000,443,0.031616
C6090000,456,0.042423
C6090000,490,0.062612
C6090000,509,0.064398
C6090000,532,0.070602
C6090000,556,NA
C6090000,559,0.07259299999999999
C6090000,590,NA
C6090000,619,0.030438
C6090000,665,0.02068
C6090000,683,0.020211
C6090000,705,0.011313
C6090000,779,0.001139
C6090000,866,2.1e-4
C6091000,411,0.017093
C6091000,443,0.024824000000000002
C6091000,456,0.0338
C6091000,490,0.053151000000000004
C6091000,509,0.057817
C6091000,532,0.067035
C6091000,556,NA
C6091000,559,0.070574
C6091000,590,NA
C6091000,619,0.033387
C6091000,665,0.022025000000000003
C6091000,683,0.022519
C6091000,705,0.01369
C6091000,779,0.0020499999999999997
C6091000,866,6.16e-4
C6092000,411,0.017544
C6092000,443,0.025865999999999997
C6092000,456,0.035394999999999996
C6092000,490,0.055062
C6092000,509,0.059784
C6092000,532,0.071507
C6092000,556,NA
C6092000,559,0.080039
C6092000,590,NA
C6092000,619,0.043481
C6092000,665,0.029604
C6092000,683,0.030404
C6092000,705,0.019117
C6092000,779,0.005331
C6092000,866,0.00226
C6093000,411,0.023109
C6093000,443,0.036961
C6093000,456,0.052858
C6093000,490,0.086367
C6093000,509,0.0932
C6093000,532,0.116176
C6093000,556,NA
C6093000,559,0.132773
C6093000,590,NA
C6093000,619,0.097218
C6093000,665,0.07426
C6093000,683,0.071292
C6093000,705,0.048223
C6093000,779,0.007209999999999999
C6093000,866,0.001433
C6094000,411,0.032959
C6094000,443,0.040174
C6094000,456,0.05761
C6094000,490,0.09085000000000001
C6094000,509,0.09957700000000001
C6094000,532,0.118744
C6094000,556,NA
C6094000,559,0.134128
C6094000,590,NA
C6094000,619,0.090159
C6094000,665,0.07114
C6094000,683,0.071857
C6094000,705,0.048912000000000004
C6094000,779,0.008678
C6094000,866,0.002293
C6095000,411,0.07928099999999999
C6095000,443,0.075443
C6095000,456,0.12326599999999999
C6095000,490,0.146902
C6095000,509,0.162048
C6095000,532,0.18206
C6095000,556,NA
C6095000,559,0.19808299999999998
C6095000,590,NA
C6095000,619,0.13386599999999999
C6095000,665,0.110303
C6095000,683,0.09844099999999999
C6095000,705,0.070395
C6095000,779,NA
C6095000,866,NA
C6096000,411,0.022776
C6096000,443,0.031977000000000005
C6096000,456,0.043116
C6096000,490,0.062275
C6096000,509,0.068294
C6096000,532,0.075549
C6096000,556,NA
C6096000,559,0.07497899999999999
C6096000,590,NA
C6096000,619,0.03081
C6096000,665,0.018784000000000002
C6096000,683,0.01892
C6096000,705,0.011267000000000001
C6096000,779,0.002273
C6096000,866,8.44e-4
C6097000,411,0.023035999999999997
C6097000,443,0.033066
C6097000,456,0.044671
C6097000,490,0.063353
C6097000,509,0.06871000000000001
C6097000,532,0.075058
C6097000,556,NA
C6097000,559,0.072422
C6097000,590,NA
C6097000,619,0.034666
C6097000,665,0.022069000000000002
C6097000,683,0.021183
C6097000,705,0.013376999999999998
C6097000,779,NA
C6097000,866,NA
C6098000,411,0.010081
C6098000,443,0.014629000000000001
C6098000,456,0.017959
C6098000,490,0.02535
C6098000,509,0.026147
C6098000,532,0.028146
C6098000,556,NA
C6098000,559,0.0286
C6098000,590,NA
C6098000,619,0.010150999999999999
C6098000,665,0.0067789999999999994
C6098000,683,0.007324000000000001
C6098000,705,0.004056000000000001
C6098000,779,NA
C6098000,866,NA
C6099000,411,0.012528
C6099000,443,0.018033
C6099000,456,0.023963
C6099000,490,0.034532
C6099000,509,0.037965
C6099000,532,0.042346
C6099000,556,NA
C6099000,559,0.04469
C6099000,590,NA
C6099000,619,0.017375
C6099000,665,0.010017
C6099000,683,0.010230999999999999
C6099000,705,0.005104999999999999
C6099000,779,NA
C6099000,866,NA
C6100000,411,0.020548999999999998
C6100000,443,0.028793000000000003
C6100000,456,0.039471
C6100000,490,0.053903999999999994
C6100000,509,0.056673999999999995
C6100000,532,0.065222
C6100000,556,NA
C6100000,559,0.070607
C6100000,590,NA
C6100000,619,0.032415
C6100000,665,0.022924000000000003
C6100000,683,0.021631
C6100000,705,0.013047
C6100000,779,NA
C6100000,866,NA
C6101000,411,0.0404
C6101000,443,0.053495999999999995
C6101000,456,0.07121000000000001
C6101000,490,0.102113
C6101000,509,0.11334
C6101000,532,0.129443
C6101000,556,NA
C6101000,559,0.133268
C6101000,590,NA
C6101000,619,0.094118
C6101000,665,0.065415
C6101000,683,0.064935
C6101000,705,0.047168999999999996
C6101000,779,NA
C6101000,866,NA
C6102000,411,0.032799999999999996
C6102000,443,0.048091
C6102000,456,0.065687
C6102000,490,0.101175
C6102000,509,0.11216
C6102000,532,0.121055
C6102000,556,NA
C6102000,559,0.138265
C6102000,590,NA
C6102000,619,0.09642899999999999
C6102000,665,0.075339
C6102000,683,0.075002
C6102000,705,0.052054
C6102000,779,0.00868
C6102000,866,0.002494
C6103000,411,NA
C6103000,443,NA
C6103000,456,NA
C6103000,490,NA
C6103000,509,NA
C6103000,532,NA
C6103000,556,NA
C6103000,559,NA
C6103000,590,NA
C6103000,619,NA
C6103000,665,NA
C6103000,683,NA
C6103000,705,NA
C6103000,779,NA
C6103000,866,NA
C6104000,411,0.024367999999999997
C6104000,443,0.038833
C6104000,456,0.051973000000000005
C6104000,490,0.075101
C6104000,509,0.082377
C6104000,532,0.092843
C6104000,556,NA
C6104000,559,0.098207
C6104000,590,NA
C6104000,619,0.07124799999999999
C6104000,665,0.05548
C6104000,683,0.054319
C6104000,705,0.039047
C6104000,779,NA
C6104000,866,0.001987
C6105000,411,0.021867
C6105000,443,0.032355999999999996
C6105000,456,0.045449
C6105000,490,0.08497099999999999
C6105000,509,0.09430300000000001
C6105000,532,0.110844
C6105000,556,NA
C6105000,559,0.12455500000000001
C6105000,590,NA
C6105000,619,0.086941
C6105000,665,0.062183
C6105000,683,0.064201
C6105000,705,0.036373
C6105000,779,0.007613999999999999
C6105000,866,NA
C6106000,411,NA
C6106000,443,NA
C6106000,456,NA
C6106000,490,NA
C6106000,509,NA
C6106000,532,NA
C6106000,556,NA
C6106000,559,NA
C6106000,590,NA
C6106000,619,NA
C6106000,665,NA
C6106000,683,NA
C6106000,705,NA
C6106000,779,NA
C6106000,866,NA
C6107000,411,0.045363
C6107000,443,0.060319000000000005
C6107000,456,0.08289999999999999
C6107000,490,0.12162800000000001
C6107000,509,0.131385
C6107000,532,0.147869
C6107000,556,NA
C6107000,559,0.168351
C6107000,590,NA
C6107000,619,0.112647
C6107000,665,0.08559699999999999
C6107000,683,0.089685
C6107000,705,0.064329
C6107000,779,NA
C6107000,866,0.005448
C6108000,411,0.018194
C6108000,443,0.025893000000000003
C6108000,456,0.035789
C6108000,490,0.054634
C6108000,509,0.056454000000000004
C6108000,532,0.065143
C6108000,556,NA
C6108000,559,0.07241399999999999
C6108000,590,NA
C6108000,619,0.031192
C6108000,665,0.021387
C6108000,683,0.023001
C6108000,705,0.012583
C6108000,779,0.001676
C6108000,866,4.26e-4
C6109000,411,0.020814
C6109000,443,0.027753
C6109000,456,0.036352999999999996
C6109000,490,0.053030999999999995
C6109000,509,0.059177
C6109000,532,0.06433799999999999
C6109000,556,NA
C6109000,559,0.066627
C6109000,590,NA
C6109000,619,0.024692
C6109000,665,0.014248
C6109000,683,0.016363000000000003
C6109000,705,0.008837000000000001
C6109000,779,0.002271
C6109000,866,9.760000000000001e-4
C6110000,411,0.017214
C6110000,443,0.021852
C6110000,456,0.029528
C6110000,490,0.044642
C6110000,509,0.048607
C6110000,532,0.053799
C6110000,556,NA
C6110000,559,0.056112
C6110000,590,NA
C6110000,619,0.023211
C6110000,665,0.014918
C6110000,683,0.017062
C6110000,705,0.009343
C6110000,779,NA
C6110000,866,2.8000000000000003e-4
C6111000,411,0.014398
C6111000,443,0.018532
C6111000,456,0.025056
C6111000,490,0.037212
C6111000,509,0.041437999999999996
C6111000,532,0.04330199999999999
C6111000,556,NA
C6111000,559,0.045079
C6111000,590,NA
C6111000,619,0.019956
C6111000,665,0.012746
C6111000,683,0.015373000000000001
C6111000,705,0.008343
C6111000,779,9.39e-4
C6111000,866,2.52e-4
C6112000,411,0.033405
C6112000,443,0.050568
C6112000,456,0.070583
C6112000,490,0.10352800000000001
C6112000,509,0.110983
C6112000,532,0.127907
C6112000,556,NA
C6112000,559,0.13573000000000002
C6112000,590,NA
C6112000,619,0.09469
C6112000,665,0.066754
C6112000,683,0.06679700000000001
C6112000,705,0.044212999999999995
C6112000,779,NA
C6112000,866,NA
C6113000,411,0.03066
C6113000,443,0.04330199999999999
C6113000,456,0.060739
C6113000,490,0.09281299999999999
C6113000,509,0.104978
C6113000,532,0.125723
C6113000,556,NA
C6113000,559,0.138351
C6113000,590,NA
C6113000,619,0.11030200000000001
C6113000,665,0.070636
